"Name","Age_group","1st doses 07 Dec to 13 Dec 2020","1st doses 14 Dec to 20 Dec 2020","1st doses 21 Dec to 27 Dec 2020","1st doses 28 Dec to 03 Jan 2021","1st doses 04 Jan to 10 Jan 2021","1st doses 11 Jan to 17 Jan 2021","1st doses 18 Jan to 24 Jan 2021","1st doses 25 Jan to 31 Jan 2021","1st doses 01 Feb to 07 Feb 2021","1st doses 08 Feb to 14 Feb 2021","1st doses 15 Feb to 21 Feb 2021","1st doses 22 Feb to 28 Feb 2021","1st doses 01 Mar to 07 Mar 2021","1st doses 08 Mar to 14 Mar 2021","1st doses 15 Mar to 21 Mar 2021","1st doses 22 Mar to 28 Mar 2021","1st doses 29 Mar to 04 Apr 2021","1st doses 05 Apr to 11 Apr 2021","1st doses 12 Apr to 18 Apr 2021","1st doses 19 Apr to 25 Apr 2021","1st doses 26 Apr to 02 May 2021","1st doses 03 May to 09 May 2021","1st doses 10 May to 16 May 2021","1st doses 17 May to 23 May 2021","1st doses 24 May to 30 May 2021","1st doses 31 May to 06 Jun 2021","1st doses 07 Jun to 13 Jun 2021","1st doses 14 Jun to 20 Jun 2021","1st doses 21 Jun to 27 Jun 2021","1st doses 28 Jun to 04 Jul 2021","1st doses 05 Jul to 11 Jul 2021","1st doses 12 Jul to 18 Jul 2021","1st doses 19 Jul to 25 Jul 2021","1st doses 26 Jul to 01 Aug 2021","1st doses 02 Aug to 08 Aug 2021","1st doses 09 Aug to 15 Aug 2021","1st doses 16 Aug to 22 Aug 2021","1st doses 23 Aug to 29 Aug 2021","1st doses 30 Aug to 05 Sep 2021","1st doses 06 Sep to 12 Sep 2021","1st doses 13 Sep to 19 Sep 2021","1st doses 20 Sep to 26 Sep 2021","1st doses 27 Sep to 03 Oct 2021","1st doses 04 Oct to 10 Oct 2021","1st doses 11 Oct to 17 Oct 2021","1st doses 18 Oct to 24 Oct 2021","1st doses 25 Oct to 31 Oct 2021","1st doses 01 Nov to 07 Nov 2021","1st doses 08 Nov to 14 Nov 2021","Dose","2nd doses 07 Dec to 13 Dec 2020","2nd doses 14 Dec to 20 Dec 2020","2nd doses 21 Dec to 27 Dec 2020","2nd doses 28 Dec to 03 Jan 2021","2nd doses 04 Jan to 10 Jan 2021","2nd doses 11 Jan to 17 Jan 2021","2nd doses 18 Jan to 24 Jan 2021","2nd doses 25 Jan to 31 Jan 2021","2nd doses 01 Feb to 07 Feb 2021","2nd doses 08 Feb to 14 Feb 2021","2nd doses 15 Feb to 21 Feb 2021","2nd doses 22 Feb to 28 Feb 2021","2nd doses 01 Mar to 07 Mar 2021","2nd doses 08 Mar to 14 Mar 2021","2nd doses 15 Mar to 21 Mar 2021","2nd doses 22 Mar to 28 Mar 2021","2nd doses 29 Mar to 04 Apr 2021","2nd doses 05 Apr to 11 Apr 2021","2nd doses 12 Apr to 18 Apr 2021","2nd doses 19 Apr to 25 Apr 2021","2nd doses 26 Apr to 02 May 2021","2nd doses 03 May to 09 May 2021","2nd doses 10 May to 16 May 2021","2nd doses 17 May to 23 May 2021","2nd doses 24 May to 30 May 2021","2nd doses 31 May to 06 Jun 2021","2nd doses 07 Jun to 13 Jun 2021","2nd doses 14 Jun to 20 Jun 2021","2nd doses 21 Jun to 27 Jun 2021","2nd doses 28 Jun to 04 Jul 2021","2nd doses 05 Jul to 11 Jul 2021","2nd doses 12 Jul to 18 Jul 2021","2nd doses 19 Jul to 25 Jul 2021","2nd doses 26 Jul to 01 Aug 2021","2nd doses 02 Aug to 08 Aug 2021","2nd doses 09 Aug to 15 Aug 2021","2nd doses 16 Aug to 22 Aug 2021","2nd doses 23 Aug to 29 Aug 2021","2nd doses 30 Aug to 05 Sep 2021","2nd doses 06 Sep to 12 Sep 2021","2nd doses 13 Sep to 19 Sep 2021","2nd doses 20 Sep to 26 Sep 2021","2nd doses 27 Sep to 03 Oct 2021","2nd doses 04 Oct to 10 Oct 2021","2nd doses 11 Oct to 17 Oct 2021","2nd doses 18 Oct to 24 Oct 2021","2nd doses 25 Oct to 31 Oct 2021","2nd doses 01 Nov to 07 Nov 2021","2nd doses 08 Nov to 14 Nov 2021"
"Crawley","70-74 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dose 2",0,0,0,0,0.000472143531633617,0,0,0,0,0,0,0,0.00306893295561851,0.000472143531633617,0.00920679886685552,0.00873465533522191,0.14423984891407,0.170679886685552,0.315627950897073,0.143059490084986,0.068932955618508,0.027148253068933,0.0139282341831917,0.00590179414542021,0.0056657223796034,0.00424929178470255,0.000472143531633617,0.00165250236071766,0.00118035882908404,0.00118035882908404,0.000472143531633617,0.000708215297450425,0.000944287063267233,0.000708215297450425,0.000472143531633617,0.000472143531633617,0.000708215297450425,0.000236071765816808,0.00141643059490085,0.000472143531633617,0.000236071765816808,0.000472143531633617,0.000236071765816808,0,0.000472143531633617,0.000236071765816808,0,0,0
"Crawley","65-69 years",0.000202020202020202,0.000202020202020202,0.00161616161616162,0.00262626262626263,0.00585858585858586,0.0151515151515152,0.0163636363636364,0.035959595959596,0.0905050505050505,0.335151515151515,0.227272727272727,0.0874747474747475,0.04,0.0147474747474747,0.0103030303030303,0.00808080808080808,0.00404040404040404,0.00282828282828283,0.00181818181818182,0.000808080808080808,0.00121212121212121,0.000808080808080808,0.000606060606060606,0.00181818181818182,0.00121212121212121,0.000404040404040404,0.000202020202020202,0.000404040404040404,0.000404040404040404,0.00121212121212121,0.000202020202020202,0,0.000404040404040404,0.000202020202020202,0.000808080808080808,0,0.00101010101010101,0.000606060606060606,0,0,0,0.000404040404040404,0.000404040404040404,0.000404040404040404,0.000202020202020202,0.00161616161616162,0.000404040404040404,0.000606060606060606,0.000808080808080808,"Dose 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Crawley","65-69 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dose 2",0,0,0,0,0.000202020202020202,0,0,0.000202020202020202,0,0,0,0.000808080808080808,0.00141414141414141,0.00101010101010101,0.00707070707070707,0.0121212121212121,0.0141414141414141,0.0224242424242424,0.0701010101010101,0.278787878787879,0.109494949494949,0.194747474747475,0.0806060606060606,0.0494949494949495,0.0167676767676768,0.0163636363636364,0.00929292929292929,0.00484848484848485,0.00262626262626263,0.00242424242424242,0.00161616161616162,0.00121212121212121,0.00101010101010101,0.00101010101010101,0,0.000202020202020202,0.000606060606060606,0.000606060606060606,0.000404040404040404,0.000202020202020202,0,0.000606060606060606,0.000808080808080808,0.000202020202020202,0.000808080808080808,0,0.000404040404040404,0.000606060606060606,0
"Crawley","60-64 years",0.000466272925085483,0.000777121541809139,0.00404103201740752,0.00512900217594032,0.00963630711843332,0.0236244948709978,0.022536524712465,0.0310848616723656,0.046938141125272,0.0211377059372086,0.098383587193037,0.155268884053466,0.164905191171899,0.185110351258937,0.064967360895244,0.0307740130556419,0.00575069940938763,0.00528442648430214,0.0027976375505129,0.00155424308361828,0.00108797015853279,0.000777121541809139,0.00202051600870376,0.00264221324215107,0.00652782095119677,0.00155424308361828,0.000621697233447311,0.000932545850170967,0.000932545850170967,0.000777121541809139,0.000777121541809139,0.00139881877525645,0.000310848616723656,0.000621697233447311,0,0,0.000155424308361828,0.000777121541809139,0.000155424308361828,0.000310848616723656,0.000155424308361828,0.000621697233447311,0.000155424308361828,0.000310848616723656,0.000466272925085483,0.000310848616723656,0.000466272925085483,0.000155424308361828,0.000466272925085483,"Dose 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Crawley","60-64 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dose 2",0,0,0,0,0.000932545850170967,0.000155424308361828,0,0,0,0,0.000466272925085483,0.000777121541809139,0.00435188063413118,0.00186509170034193,0.0116568231271371,0.0191171899285048,0.019894311470314,0.0186509170034193,0.0387006527820951,0.0363692881566677,0.0206714330121231,0.117656201429904,0.12667081131489,0.133043207957725,0.195523779919179,0.0635685421199876,0.037923531240286,0.0133664905191172,0.00373018340068387,0.00264221324215107,0.00233136462542742,0.00202051600870376,0.00155424308361828,0.00248678893378924,0.000621697233447311,0.00108797015853279,0.00108797015853279,0.000310848616723656,0.000777121541809139,0.000777121541809139,0.000310848616723656,0.000932545850170967,0.000932545850170967,0.000310848616723656,0.000466272925085483,0.000932545850170967,0.000155424308361828,0.000621697233447311,0.000155424308361828
"Crawley","55-59 years",0.000132819763580821,0.00146101739938903,0.00371895338026298,0.00491433125249037,0.0150086332846328,0.0253685748439368,0.0205870633550272,0.0293531677513614,0.0371895338026298,0.0156727321025369,0.0697303758799309,0.0913799973436047,0.0495417718156462,0.0986850843405499,0.230043830521982,0.13760127506973,0.016336830920441,0.0070394474697835,0.00332049408952052,0.00239075574445477,0.00265639527161642,0.000929738345065746,0.00225793598087395,0.00239075574445477,0.0025235755080356,0.00185947669013149,0.000531279054323283,0.000796918581484925,0.00172665692655067,0.00159383716296985,0.00119537787222739,0.00159383716296985,0.000265639527161642,0.000531279054323283,0.000796918581484925,0.000531279054323283,0.00119537787222739,0.000531279054323283,0.000398459290742462,0.000531279054323283,0.000132819763580821,0.000796918581484925,0.000398459290742462,0.000531279054323283,0.000531279054323283,0.000664098817904104,0.000531279054323283,0.000929738345065746,0.000265639527161642,"Dose 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Crawley","55-59 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dose 2",0,0,0,0,0.000929738345065746,0,0.000132819763580821,0.000398459290742462,0.000132819763580821,0.000132819763580821,0.000398459290742462,0.00106255810864657,0.00544561030681365,0.00225793598087395,0.00903174392349582,0.0208527028821889,0.0205870633550272,0.0203214238278656,0.0310798246779121,0.028157789879134,0.0160711913932793,0.09709124717758,0.0694647363527693,0.0761057245318103,0.0989507238677115,0.144507902775933,0.152344268827201,0.0347987780581751,0.00730508699694515,0.00478151148890955,0.00332049408952052,0.00371895338026298,0.0031876743259397,0.00265639527161642,0.00146101739938903,0.00106255810864657,0.00159383716296985,0.000929738345065746,0.000664098817904104,0.00239075574445477,0.000796918581484925,0.000929738345065746,0.000531279054323283,0.000531279054323283,0.00132819763580821,0.000796918581484925,0.00132819763580821,0.000132819763580821,0.000796918581484925
"Crawley","50-54 years",0.000364077669902913,0.00145631067961165,0.00351941747572816,0.00424757281553398,0.00922330097087379,0.0245145631067961,0.0236650485436893,0.0262135922330097,0.0331310679611651,0.0137135922330097,0.0599514563106796,0.0760922330097087,0.0379854368932039,0.15631067961165,0.205097087378641,0.0864077669902913,0.0285194174757282,0.0186893203883495,0.0121359223300971,0.0066747572815534,0.00533980582524272,0.00242718446601942,0.00436893203883495,0.00497572815533981,0.0029126213592233,0.00315533980582524,0.000606796116504854,0.00133495145631068,0.00218446601941748,0.00133495145631068,0.00242718446601942,0.00218446601941748,0.00133495145631068,0.00157766990291262,0.00169902912621359,0.000970873786407767,0.00133495145631068,0.00109223300970874,0.000364077669902913,0.000970873786407767,0.000242718446601942,0.000485436893203883,0.000606796116504854,0.000970873786407767,0.000364077669902913,0.000242718446601942,0.000485436893203883,0.000485436893203883,0.000242718446601942,"Dose 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Crawley","50-54 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dose 2",0,0,0,0.000242718446601942,0.000485436893203883,0.000364077669902913,0.000121359223300971,0,0,0.000121359223300971,0.000485436893203883,0.000121359223300971,0.00546116504854369,0.00145631067961165,0.00837378640776699,0.0188106796116505,0.0178398058252427,0.0224514563106796,0.0279126213592233,0.0234223300970874,0.0163834951456311,0.0766990291262136,0.0588592233009709,0.083252427184466,0.165898058252427,0.131674757281553,0.079247572815534,0.0535194174757282,0.0120145631067961,0.00788834951456311,0.00509708737864078,0.00679611650485437,0.00424757281553398,0.00412621359223301,0.00182038834951456,0.00218446601941748,0.00194174757281553,0.000728155339805825,0.00121359223300971,0.00242718446601942,0.00133495145631068,0.00182038834951456,0.00145631067961165,0.000970873786407767,0.00145631067961165,0.00194174757281553,0.00145631067961165,0.000606796116504854,0.000485436893203883
"Crawley","45-49 years",0.000598014591556034,0.000717617509867241,0.00370769046764741,0.00466451381413706,0.00908982179165172,0.0227245544791293,0.0174620260734362,0.0171032173185026,0.0270302595383327,0.0148307618705896,0.0363592871666069,0.0675756488458318,0.0345652433919388,0.0398277717976319,0.0285850974763784,0.0310967587609138,0.095443128812343,0.0586054299724913,0.098911613443368,0.0849180720009568,0.0564525774428896,0.0113622772395646,0.0161463939720129,0.0168640114818802,0.0070565721803612,0.00657816050711637,0.00251166128453534,0.00334888171271379,0.00382729338595862,0.00382729338595862,0.00287047003946896,0.003468484631025,0.00203324961129052,0.0016744408563569,0.000956823346489654,0.00215285252960172,0.00203324961129052,0.000956823346489654,0.00119602918311207,0.000837220428178448,0.000598014591556034,0.00107642626480086,0.000478411673244827,0.000956823346489654,0.000717617509867241,0.000478411673244827,0.000717617509867241,0.000478411673244827,0.00107642626480086,"Dose 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Crawley","45-49 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dose 2",0,0,0,0.000119602918311207,0.00107642626480086,0.000119602918311207,0,0,0.000119602918311207,0.000119602918311207,0.000598014591556034,0.000478411673244827,0.00370769046764741,0.00251166128453534,0.0087310130367181,0.0150699677072121,0.016744408563569,0.0145915560339672,0.0209305107044612,0.0175816289917474,0.0148307618705896,0.060160267910537,0.0449706972850138,0.0356416696567396,0.0759478531276163,0.0505920344456405,0.0813299844516206,0.114818801578759,0.0586054299724913,0.0436550651835905,0.0444922856117689,0.0297811266594905,0.0131563210142327,0.0108838655663198,0.00430570505920344,0.00466451381413706,0.00454491089582586,0.00287047003946896,0.00215285252960172,0.00406649922258103,0.00203324961129052,0.00310967587609138,0.00119602918311207,0.00107642626480086,0.00287047003946896,0.00239205836622414,0.00119602918311207,0.00119602918311207,0.000837220428178448
"Crawley","40-44 years",0.0000992260369120857,0.000893034332208772,0.003472911291923,0.00287755507045049,0.00952569954356023,0.01855526890256,0.0148839055368129,0.0178606866441754,0.0195475292716809,0.012700932724747,0.0260964477078785,0.0504068267513396,0.0298670371105378,0.0342329827346696,0.0210359198253622,0.0246080571541973,0.030065489184362,0.031256201627307,0.00863266521135146,0.0103195078388569,0.15032744592181,0.0530859297479659,0.0839452272276245,0.047430045643977,0.0188529470132963,0.0141893232784283,0.0062512403254614,0.00515975391942846,0.00595356221472514,0.00565588410398889,0.00377058940265926,0.00595356221472514,0.00297678110736257,0.00297678110736257,0.00168684262750546,0.00128993847985711,0.00188529470132963,0.00128993847985711,0.000893034332208772,0.00109148640603294,0.0006945822583846,0.00178606866441754,0.00109148640603294,0.00128993847985711,0.00119071244294503,0.000793808295296686,0.00119071244294503,0.00128993847985711,0.000893034332208772,"Dose 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Crawley","40-44 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dose 2",0,0,0,0,0.000297678110736257,0.0000992260369120857,0,0,0,0,0.000198452073824171,0.000992260369120857,0.00386981543957134,0.00188529470132963,0.00704504862075809,0.0153800357213733,0.0139908712046041,0.0115102202818019,0.0164715221274062,0.0166699742012304,0.0107164119865053,0.0418733875769002,0.0368128596943838,0.0316531057749554,0.0333399484024608,0.0274856122246477,0.0279817424092082,0.0466362373486803,0.0487199841238341,0.0740226235364159,0.0826552887477674,0.0728319110934709,0.0398888668386585,0.0330422702917245,0.0114109942448899,0.0111133161341536,0.0090295693589998,0.0048620758086922,0.00327445921809883,0.00436594562413177,0.00436594562413177,0.0041674935503076,0.00168684262750546,0.000893034332208772,0.00228219884897797,0.00188529470132963,0.00218297281206589,0.00148839055368129,0.000992260369120857
"Crawley","35-39 years",0.0000910498042429209,0.000455249021214604,0.00136574706364381,0.00309569334425931,0.00564508786306109,0.0167531639806974,0.0129290722024948,0.0102886278794501,0.013839570244924,0.00801238277337704,0.0214877538013293,0.040244013475371,0.0235818992989165,0.0274059910771192,0.0178457616316125,0.0217609032140581,0.0124738231812802,0.00956022944550669,0.00600928708003278,0.00418829099517436,0.00582718747154694,0.00282254393153055,0.112082309023036,0.126650277701903,0.0744787398707093,0.0380588181735409,0.0244013475371028,0.0116543749430939,0.0124738231812802,0.0101975780752071,0.00910498042429209,0.0104707274879359,0.00382409177820268,0.0043703906036602,0.00254939451880178,0.00327779295274515,0.0039151415824456,0.00163889647637258,0.00182099608485842,0.00273149412728763,0.00200309569334426,0.00200309569334426,0.00200309569334426,0.00191204588910134,0.00227624510607302,0.00136574706364381,0.0017299462806155,0.00163889647637258,0.00191204588910134,"Dose 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Crawley","35-39 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dose 2",0,0,0,0.0000910498042429209,0.0000910498042429209,0.000182099608485842,0,0,0,0,0.000364199216971684,0.000455249021214604,0.0021851953018301,0.00127469725940089,0.00637348629700446,0.0100154784667213,0.0122006737685514,0.00919603022853501,0.00983337885823546,0.0102886278794501,0.00901393062004917,0.0317763816807794,0.0274970408813621,0.0243102977328599,0.0239460985158882,0.0176636620231267,0.0208504051716289,0.0219430028225439,0.00764818355640535,0.0225803514522444,0.0820358736228717,0.0869525630519894,0.0498042429208777,0.0542656833287808,0.0254939451880178,0.0266775926431758,0.0223072020395156,0.0134753710279523,0.00737503414367659,0.0134753710279523,0.00801238277337704,0.00919603022853501,0.00509878903760357,0.00209414549758718,0.00409724119093144,0.00254939451880178,0.00318674314850223,0.00291359373577347,0.00200309569334426
"Crawley","30-34 years",0.000181438809761408,0.00172366869273338,0.00090719404880704,0.00281230155130182,0.00589676131724576,0.0115213644198494,0.0129728748979407,0.011339925610088,0.0109770479905652,0.00898122108318969,0.0155130182346004,0.027578699083734,0.0227705706250567,0.0192325138347092,0.0130635943028214,0.0161480540687653,0.011339925610088,0.00789258822462125,0.00544316429284224,0.00308445976594394,0.00517100607820013,0.00181438809761408,0.00707611358069491,0.0321146693277692,0.068946747709335,0.127188605642747,0.0799237956999002,0.0309353170643201,0.0244035199129094,0.0179624421663794,0.0155130182346004,0.0145151047809126,0.00798330762950195,0.00798330762950195,0.00408237321963168,0.00517100607820013,0.00489884786355802,0.00299374036106323,0.00344733738546675,0.00208654631225619,0.0022679851220176,0.0046266896489159,0.00190510750249478,0.00263086274154042,0.00308445976594394,0.00181438809761408,0.00308445976594394,0.0021772657171369,0.00308445976594394,"Dose 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Crawley","30-34 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dose 2",0,0,0,0.000090719404880704,0.000544316429284224,0.000090719404880704,0,0,0.000090719404880704,0,0.000272158214642112,0.000272158214642112,0.0023587045268983,0.00154222988297197,0.00498956726843872,0.00861834346366688,0.00961625691735462,0.00934409870271251,0.00970697632223533,0.0109770479905652,0.00662251655629139,0.0205933049079198,0.0198675496688742,0.0223169736006532,0.020230427288397,0.0133357525174635,0.0165109316882881,0.0155130182346004,0.00580604191236505,0.0136986301369863,0.00979769572711603,0.0215912183616075,0.0343826544497868,0.0892678944026127,0.0564274698357979,0.0504399891136714,0.0384650276694185,0.0273972602739726,0.0114306450149687,0.0216819377664883,0.0156037376394811,0.0136079107321056,0.00889050167830899,0.00417309262451238,0.00707611358069491,0.0044452508391545,0.00435453143427379,0.00362877619522816,0.00362877619522816
"Crawley","25-29 years",0.000226474917902842,0.00124561204846563,0.00181179934322274,0.002151511720077,0.006454535160231,0.015060582040539,0.0121164081078021,0.00985165892877364,0.0121164081078021,0.00781338466764806,0.0146076322047333,0.0283093647378553,0.0186841807269845,0.0207224549881101,0.0141546823689276,0.0177782810553731,0.0124561204846563,0.00520892311176537,0.00385007360434832,0.00305741139168837,0.00271769901483411,0.000566187294757106,0.00871928433925943,0.00747367229079379,0.00532216057071679,0.0276299399841468,0.0634129770127958,0.107688823462801,0.0874193183104971,0.048125920054354,0.0269505152304382,0.0228739667081871,0.0120031706488506,0.0101913713056279,0.00713395991393953,0.0058883478654739,0.00566187294757106,0.00385007360434832,0.0037368361453969,0.00317064885063979,0.00260446155588269,0.00464273581700827,0.00260446155588269,0.00385007360434832,0.00407654852225116,0.00351036122749405,0.00317064885063979,0.00226474917902842,0.00192503680217416,"Dose 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Crawley","25-29 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dose 2",0,0,0,0.000226474917902842,0.000226474917902842,0.000113237458951421,0,0.000113237458951421,0,0,0.000113237458951421,0.00101913713056279,0.00271769901483411,0.00113237458951421,0.00418978598120258,0.010757558600385,0.0100781338466765,0.0110972709772393,0.00815309704450232,0.00871928433925943,0.00860604688030801,0.0198165553164987,0.0207224549881101,0.0206092175291586,0.017212093760616,0.0144943947457819,0.0130223077794134,0.0173253312195674,0.00566187294757106,0.00452949835805685,0.00600158532442532,0.0116634582719964,0.00566187294757106,0.0198165553164987,0.0315932510474465,0.0799456460197033,0.0680557128298041,0.0389536858792889,0.0237798663797984,0.0435964216962971,0.0334050503906692,0.0212886422828672,0.0116634582719964,0.00600158532442532,0.00736043483184237,0.00520892311176537,0.00498244819386253,0.00577511040652248,0.00441626089910542
"Crawley","18-24 years",0.000107991360691145,0.000215982721382289,0.000863930885529158,0.00140388768898488,0.00302375809935205,0.0100431965442765,0.00896328293736501,0.00809935205183585,0.00982721382289417,0.00637149028077754,0.0146868250539957,0.0208423326133909,0.0146868250539957,0.023866090712743,0.0129589632829374,0.0150107991360691,0.0137149028077754,0.00831533477321814,0.00345572354211663,0.00226781857451404,0.00161987041036717,0.00107991360691145,0.00745140388768898,0.00518358531317495,0.00431965442764579,0.0031317494600432,0.0101511879049676,0.0733261339092873,0.132505399568035,0.0818574514038877,0.0618790496760259,0.0456803455723542,0.0180345572354212,0.0192224622030238,0.00950323974082073,0.00853131749460043,0.00896328293736501,0.00485961123110151,0.00442764578833693,0.00442764578833693,0.00334773218142549,0.00485961123110151,0.00280777537796976,0.0031317494600432,0.00302375809935205,0.00291576673866091,0.00388768898488121,0.00345572354211663,0.0041036717062635,"Dose 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
